"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00440766","1973-03-24",,,"0.00","0.0","0.0","53","18","26",,,,,,
"USC00440766","1973-03-25",,,"0.00","0.0","0.0","65","26","42",,,,,,
"USC00440766","1973-03-26",,,"0.30","0.0","0.0","47","43","44",,,,"    1",,
"USC00440766","1973-03-27",,,"1.05","0.0","0.0","50","38","46",,,,,,
"USC00440766","1973-03-28",,,"0.00","0.0","0.0","55","33","42",,,,,,
"USC00440766","1973-03-29",,,"0.00","0.0","0.0","55","41","47",,,,,,
"USC00440766","1973-03-30",,,"0.52","0.0","0.0","53","39","43",,,,,,
"USC00440766","1973-03-31",,,"0.00","0.0","0.0","68","43","51",,,,,,
"USC00440766","1973-04-01",,,"0.25","0.0","0.0","60","49","54",,,,,,
"USC00440766","1973-04-02",,,"0.00","0.0","0.0","70","45","51",,,,,,
"USC00440766","1973-04-03",,,"0.00","0.0","0.0","61","30","42",,,,,,
"USC00440766","1973-04-04",,,"0.00","0.0","0.0","65","43","49",,,,,,
"USC00440766","1973-04-05",,,"0.20","0.0","0.0","61","36","41",,,,,,
"USC00440766","1973-04-06",,,"0.00","0.0","0.0","41","32","39",,,,,,
"USC00440766","1973-04-07",,,"0.00","0.0","0.0","60","35","41",,,,,,
"USC00440766","1973-04-08",,,"1.00","0.0","0.0","53","35","41",,,,,,
"USC00440766","1973-04-09",,,"0.20","0.0","0.0","53","33","38",,,,,,
"USC00440766","1973-04-10",,,"0.35","0.0","0.0","44","33","36",,,,,,
"USC00440766","1973-04-11",,,"0.00","0.0","0.0","38","22","26",,,,,,
"USC00440766","1973-04-12",,,"0.00","0.0","0.0","40","15","24",,,,,,
"USC00440766","1973-04-13",,,"0.00","0.0","0.0","53","24","35",,,,,,
"USC00440766","1973-04-14",,,"0.00","0.0","0.0","45","18","26",,,,,,
"USC00440766","1973-04-15",,,"0.00","0.0","0.0","60","22","31",,,,,,
"USC00440766","1973-04-16",,,"0.00","0.0","0.0","60","29","48",,,,,,
"USC00440766","1973-04-17",,,"0.35","0.0","0.0","60","48","50",,,,,,
"USC00440766","1973-04-18",,,"0.31","0.0","0.0","62","42","53",,,,,,
"USC00440766","1973-04-19",,,"0.00","0.0","0.0","65","50","54",,,,,,
"USC00440766","1973-04-20",,,"0.10","0.0","0.0","68","41","58",,,,,,
"USC00440766","1973-04-21",,,"0.00","0.0","0.0","78","50","60",,,,,,
"USC00440766","1973-04-22",,,"0.00","0.0","0.0","75","46","68",,,,,,
"USC00440766","1973-04-23",,,"0.00","0.0","0.0","78","52","61",,,,,,
"USC00440766","1973-04-24",,,"0.00","0.0","0.0","72","50","52",,,,,,
"USC00440766","1973-04-25",,,"0.05","0.0","0.0","76","53","56",,,,,,
"USC00440766","1973-04-26",,,"1.00","0.0","0.0","65","45","51",,,,,,
"USC00440766","1973-04-27",,,"1.00","0.0","0.0","63","44","45",,,,,,
"USC00440766","1973-04-28",,,"0.40","0.0","0.0","51","42","44",,,,,,
"USC00440766","1973-04-29",,,"0.00","0.0","0.0","60","30","58",,,,,,
"USC00440766","1973-04-30",,,"0.00","0.0","0.0","60","35","44",,,,,,
"USC00440766","1973-05-01",,,"0.15","0.0","0.0","70","42","49",,,,,,
"USC00440766","1973-05-02",,,"0.00","0.0","0.0","73","49","59",,,,,,
"USC00440766","1973-05-03",,,"0.15","0.0","0.0","70","48","57",,,,,,
"USC00440766","1973-05-04",,,"0.10","0.0","0.0","64","35","43",,,,,,
"USC00440766","1973-05-05",,,"0.00","0.0","0.0","50","23","41",,,,,,
"USC00440766","1973-05-06",,,"0.00","0.0","0.0","50","33","46",,,,,,
"USC00440766","1973-05-07",,,"0.00","0.0","0.0","68","45","54",,,,,,
"USC00440766","1973-05-08",,,"0.10","0.0","0.0","70","52","55",,,,,,
"USC00440766","1973-05-09",,,"0.75","0.0","0.0","63","44","52",,,,,,
"USC00440766","1973-05-10",,,"0.00","0.0","0.0","70","38","51",,,,,,
"USC00440766","1973-05-11",,,"0.00","0.0","0.0","80","40","54",,,,,,
"USC00440766","1973-05-12",,,"0.00","0.0","0.0","80","33","58",,,,,,
"USC00440766","1973-05-13",,,"0.00","0.0","0.0","70","27","53",,,,,,
"USC00440766","1973-05-14",,,"0.00","0.0","0.0","70","36","51",,,,,,
"USC00440766","1973-05-15",,,"0.00","0.0","0.0","70","44","52",,,,,,
"USC00440766","1973-05-16",,,"0.00","0.0","0.0","60","25","39",,,,,,
"USC00440766","1973-05-17",,,"0.00","0.0","0.0","65","37","49",,,,,,
"USC00440766","1973-05-18",,,"0.25","0.0","0.0","54","25","33",,,,,,
"USC00440766","1973-05-19",,,"0.00","0.0","0.0","55","35","42",,,,,,
"USC00440766","1973-05-20",,,"0.15","0.0","0.0","58","36","49",,,,,,
"USC00440766","1973-05-21",,,"0.00","0.0","0.0","70","40","51",,,,,,
"USC00440766","1973-05-22",,,"0.00","0.0","0.0","69","36","47",,,,,,
"USC00440766","1973-05-23",,,"0.65","0.0","0.0","74","47","56",,,,,,
"USC00440766","1973-05-24",,,"0.60","0.0","0.0","73","43","54",,,,,,
"USC00440766","1973-05-25",,,"0.50","0.0","0.0","68","51","54",,,,,,
"USC00440766","1973-05-26",,,"0.05","0.0","0.0","68","44","49",,,,,,
"USC00440766","1973-05-27",,,"0.05","0.0","0.0","63","47","56",,,,,,
"USC00440766","1973-05-28",,,"2.60","0.0","0.0","65","54","61",,,,,,
"USC00440766","1973-05-29",,,"0.10","0.0","0.0","80","51","57",,,,,,
"USC00440766","1973-05-30",,,"0.00","0.0","0.0","73","45","54",,,,,,
"USC00440766","1973-05-31",,,"0.00","0.0","0.0","68","46","51",,,,,,
"USC00440766","1973-06-01",,,"0.00","0.0","0.0","70","45","56",,,,,,
"USC00440766","1973-06-02",,,"0.00","0.0","0.0","75","46","63",,,,,,
"USC00440766","1973-06-03",,,"0.00","0.0","0.0","80","50","65",,,,,,
"USC00440766","1973-06-04",,,"0.00","0.0","0.0","83","55","68",,,,,,
"USC00440766","1973-06-05",,,"0.00","0.0","0.0","85","57","68",,,,,,
"USC00440766","1973-06-06",,,"0.62","0.0","0.0","83","57","64",,,,,,
"USC00440766","1973-06-07",,,"0.15","0.0","0.0","77","57","66",,,,,,
"USC00440766","1973-06-08",,,"0.00","0.0","0.0","80","55","67",,,,,,
"USC00440766","1973-06-09",,,"0.00","0.0","0.0","81","58","73",,,,,,
"USC00440766","1973-06-10",,,"0.00","0.0","0.0","83","54","70",,,,,,
"USC00440766","1973-06-11",,,"0.00","0.0","0.0","88","62","74",,,,,,
"USC00440766","1973-06-12",,,"0.00","0.0","0.0","85","58","71",,,,,,
"USC00440766","1973-06-13",,,"0.00","0.0","0.0","82","63","75",,,,,,
"USC00440766","1973-06-14",,,"0.00","0.0","0.0","81","62","76",,,,,,
"USC00440766","1973-06-15",,,"0.00","0.0","0.0","82","51","67",,,,,,
"USC00440766","1973-06-16",,,"0.25","0.0","0.0","78","60","71",,,,,,
"USC00440766","1973-06-17",,,"0.20","0.0","0.0","80","64","73",,,,,,
"USC00440766","1973-06-18",,,"1.30","0.0","0.0","85","65","72",,,,,,
"USC00440766","1973-06-19",,,"0.00","0.0","0.0","80","62","71",,,,,,
"USC00440766","1973-06-20",,,"0.00","0.0","0.0","76","58","69",,,,,,
"USC00440766","1973-06-21",,,"0.00","0.0","0.0","79","63","78",,,,,,
"USC00440766","1973-06-22",,,"0.00","0.0","0.0","82","63","75",,,,,,
"USC00440766","1973-06-23",,,"0.04","0.0","0.0","78","61","71",,,,,,
"USC00440766","1973-06-24",,,"0.00","0.0","0.0","79","51","69",,,,,,
"USC00440766","1973-06-25",,,"0.00","0.0","0.0","80","51","55",,,,,,
"USC00440766","1973-06-26",,,"0.00","0.0","0.0","83","55","63",,,,,,
"USC00440766","1973-06-27",,,"0.10","0.0","0.0","81","56","64",,,,,,
"USC00440766","1973-06-28",,,"0.30","0.0","0.0","80","57","65",,,,,,
"USC00440766","1973-06-29",,,"0.10","0.0","0.0","80","58","61",,,,,,
"USC00440766","1973-06-30",,,"0.00","0.0","0.0","75","48","61",,,,,,
"USC00440766","1973-07-01",,,"0.00","0.0","0.0","80","61","73",,,,,,
"USC00440766","1973-07-02",,,"0.15","0.0","0.0","82","60","66",,,,,,
"USC00440766","1973-07-03",,,"0.00","0.0","0.0","84","61","69",,,,,,
"USC00440766","1973-07-04",,,"0.00","0.0","0.0","80","60","68",,,,,,
"USC00440766","1973-07-05",,,"0.02","0.0","0.0","81","64","73",,,,,,
"USC00440766","1973-07-06",,,"0.00","0.0","0.0","82","45","63",,,,,,
"USC00440766","1973-07-07",,,"0.00","0.0","0.0","81","59","66",,,,,,
"USC00440766","1973-07-08",,,"0.00","0.0","0.0","88","61","63",,,,,,
"USC00440766","1973-07-09",,,"0.35","0.0","0.0","85","59","65",,,,,,
"USC00440766","1973-07-10",,,"0.00","0.0","0.0","89","64","66",,,,,,
"USC00440766","1973-07-11",,,"0.10","0.0","0.0","88","58","65",,,,,,
"USC00440766","1973-07-12",,,"0.00","0.0","0.0","80","47","55",,,,,,
"USC00440766","1973-07-13",,,"0.00","0.0","0.0","75","50","63",,,,,,
"USC00440766","1973-07-14",,,"0.00","0.0","0.0","90","58","69",,,,,,
"USC00440766","1973-07-15",,,"0.65","0.0","0.0","90","65","74",,,,,,
"USC00440766","1973-07-16",,,"0.61","0.0","0.0","78","60","62",,,,,,
"USC00440766","1973-07-17",,,"0.60","0.0","0.0","70","60","61",,,,,,
"USC00440766","1973-07-18",,,"0.15","0.0","0.0","65","54","55",,,,,,
"USC00440766","1973-07-19",,,"0.00","0.0","0.0","79","56","67",,,,,,
"USC00440766","1973-07-20",,,"0.05","0.0","0.0","80","62","71",,,,,,
"USC00440766","1973-07-21",,,"0.25","0.0","0.0","82","62","73",,,,,,
"USC00440766","1973-07-22",,,"0.00","0.0","0.0","85","60","73",,,,,,
"USC00440766","1973-07-23",,,"0.05","0.0","0.0","82","65","73",,,,,,
"USC00440766","1973-07-24",,,"0.02","0.0","0.0","82","65","70",,,,,,
"USC00440766","1973-07-25",,,"0.00","0.0","0.0","80","62","67",,,,,,
"USC00440766","1973-07-26",,,"0.05","0.0","0.0","78","59","63",,,,,,
"USC00440766","1973-07-27",,,"0.53","0.0","0.0","81","61","68",,,,,,
"USC00440766","1973-07-28",,,"0.00","0.0","0.0","83","68","74",,,,,,
"USC00440766","1973-07-29",,,"0.00","0.0","0.0","80","61","72",,,,,,
"USC00440766","1973-07-30",,,"0.00","0.0","0.0","80","50","60",,,,,,
"USC00440766","1973-07-31",,,"0.00","0.0","0.0","83","56","73",,,,,,
"USC00440766","1973-08-01",,,"0.30","0.0","0.0","73","66","69",,,,,,
"USC00440766","1973-08-02",,,"0.40","0.0","0.0","75","66","71",,,,,,
"USC00440766","1973-08-03",,,"0.12","0.0","0.0","81","62","68",,,,,,
"USC00440766","1973-08-04",,,"0.10","0.0","0.0","73","63","69",,,,,,
"USC00440766","1973-08-05",,,"0.00","0.0","0.0","79","68","72",,,,,,
"USC00440766","1973-08-06",,,"0.00","0.0","0.0","76","63","69",,,,,,
"USC00440766","1973-08-07",,,"0.10","0.0","0.0","80","62","67",,,,,,
"USC00440766","1973-08-08",,,"0.00","0.0","0.0","83","67","74",,,,,,
"USC00440766","1973-08-09",,,"0.00","0.0","0.0","85","61","71",,,,,,
"USC00440766","1973-08-10",,,"0.00","0.0","0.0","88","61","67",,,,,,
"USC00440766","1973-08-11",,,"0.90","0.0","0.0","86","63","71",,,,,,
"USC00440766","1973-08-12",,,"0.00","0.0","0.0","83","61","69",,,,,,
"USC00440766","1973-08-13",,,"0.00","0.0","0.0","84","64","71",,,,,,
"USC00440766","1973-08-14",,,"0.10","0.0","0.0","82","63","69",,,,,,
"USC00440766","1973-08-15",,,"0.05","0.0","0.0","82","60","62",,,,,,
"USC00440766","1973-08-16",,,"0.00","0.0","0.0","76","55","59",,,,,,
"USC00440766","1973-08-17",,,"0.00","0.0","0.0","82","60","63",,,,,,
"USC00440766","1973-08-18",,,"1.10","0.0","0.0","75","55","64",,,,,,
"USC00440766","1973-08-19",,,"0.10","0.0","0.0","78","57","66",,,,,,
"USC00440766","1973-08-20",,,"0.00","0.0","0.0","78","57","63",,,,,,
"USC00440766","1973-08-21",,,"0.20","0.0","0.0","75","54","59",,,,,,
"USC00440766","1973-08-22",,,"0.20","0.0","0.0","66","57","58",,,,,,
"USC00440766","1973-08-23",,,"0.00","0.0","0.0","76","56","61",,,,,,
"USC00440766","1973-08-24",,,"0.00","0.0","0.0","76","51","59",,,,,,
"USC00440766","1973-08-25",,,"0.00","0.0","0.0","80","61","70",,,,,,
"USC00440766","1973-08-26",,,"0.00","0.0","0.0","81","55","62",,,,,,
"USC00440766","1973-08-27",,,"0.00","0.0","0.0","80","64","70",,,,,,
"USC00440766","1973-08-28",,,"0.00","0.0","0.0","88","67","74",,,,,,
"USC00440766","1973-08-29",,,"0.00","0.0","0.0","90","61","67",,,,,,
"USC00440766","1973-08-30",,,"0.00","0.0","0.0","90","61","63",,,,,,
"USC00440766","1973-08-31",,,"0.00","0.0","0.0","87","60","62",,,,,,
"USC00440766","1973-09-01",,,"0.00","0.0","0.0","89","56","67",,,,,,
"USC00440766","1973-09-02",,,"0.00","0.0","0.0","88","60","66",,,,,,
"USC00440766","1973-09-03",,,"0.00","0.0","0.0","90","60","73",,,,,,
"USC00440766","1973-09-04",,,"0.00","0.0","0.0","87","62","63",,,,,,
"USC00440766","1973-09-05",,,"0.00","0.0","0.0","87","55","68",,,,,,
"USC00440766","1973-09-06",,,"0.00","0.0","0.0","80","60","64",,,,,,
"USC00440766","1973-09-07",,,"0.55","0.0","0.0","82","55","67",,,,,,
"USC00440766","1973-09-08",,,"0.00","0.0","0.0","82","51","62",,,,,,
"USC00440766","1973-09-09",,,"0.00","0.0","0.0","81","61","67",,,,,,
"USC00440766","1973-09-10",,,"0.32","0.0","0.0","76","51","59",,,,,,
"USC00440766","1973-09-11",,,"0.00","0.0","0.0","70","50","57",,,,,,
"USC00440766","1973-09-12",,,"0.00","0.0","0.0","76","52","64",,,,,,
"USC00440766","1973-09-13",,,"0.00","0.0","0.0","77","49","56",,,,,,
"USC00440766","1973-09-14",,,"0.51","0.0","0.0","70","55","65",,,,,,
"USC00440766","1973-09-15",,,"0.07","0.0","0.0","75","53","62",,,,,,
"USC00440766","1973-09-16",,,"0.00","0.0","0.0","75","45","57",,,,,,
"USC00440766","1973-09-17",,,"0.00","0.0","0.0","75","46","52",,,,,,
"USC00440766","1973-09-18",,,"0.20","0.0","0.0","74","46","59",,,,,,
"USC00440766","1973-09-19",,,"0.00","0.0","0.0","66","35","40",,,,,,
"USC00440766","1973-09-20",,,"0.00","0.0","0.0","70","40","44",,,,,,
"USC00440766","1973-09-21",,,"0.00","0.0","0.0","76","46","52",,,,,,
"USC00440766","1973-09-22",,,"0.00","0.0","0.0","73","52","61",,,,,,
"USC00440766","1973-09-23",,,"0.00","0.0","0.0","80","54","62",,,,,,
"USC00440766","1973-09-24",,,"0.00","0.0","0.0","84","53","55",,,,,,
"USC00440766","1973-09-25",,,"0.00","0.0","0.0","80","54","59",,,,,,
"USC00440766","1973-09-26",,,"0.00","0.0","0.0","72","55","64",,,,,,
"USC00440766","1973-09-27",,,"0.00","0.0","0.0","72","60","63",,,,,,
"USC00440766","1973-09-28",,,"0.00","0.0","0.0","82","50","56",,,,,,
"USC00440766","1973-09-29",,,"0.10","0.0","0.0","82","55","62",,,,,,
"USC00440766","1973-09-30",,,"0.00","0.0","0.0","81","64","67",,,,,,
"USC00440766","1973-10-01",,,"0.55","0.0","0.0","70","55","57",,,,,,
"USC00440766","1973-10-02",,,"1.80","0.0","0.0","70","50","56",,,,,,
"USC00440766","1973-10-03",,,"0.20","0.0","0.0","75","56","61",,,,,,
"USC00440766","1973-10-04",,,"0.00","0.0","0.0","72","51","53",,,,,,
"USC00440766","1973-10-05",,,"0.00","0.0","0.0","80","54","57",,,,,,
"USC00440766","1973-10-06",,,"0.00","0.0","0.0","75","36","47",,,,,,
"USC00440766","1973-10-07",,,"0.00","0.0","0.0","72","44","52",,,,,,
"USC00440766","1973-10-08",,,"0.55","0.0","0.0","72","52","58",,,,,,
"USC00440766","1973-10-09",,,"0.10","0.0","0.0","65","55","60",,,,,,
"USC00440766","1973-10-10",,,"0.00","0.0","0.0","70","55","61",,,,,,
"USC00440766","1973-10-11",,,"0.00","0.0","0.0","72","52","58",,,,,,
"USC00440766","1973-10-12",,,"0.00","0.0","0.0","65","53","57",,,,,,
"USC00440766","1973-10-13",,,"0.00","0.0","0.0","68","38","46",,,,,,
"USC00440766","1973-10-14",,,"0.05","0.0","0.0","72","46","63",,,,,,
"USC00440766","1973-10-15",,,"0.00","0.0","0.0","70","38","46",,,,,,
"USC00440766","1973-10-16",,,"0.00","0.0","0.0","75","46","56",,,,,,
"USC00440766","1973-10-17",,,"0.00","0.0","0.0","65","35","38",,,,,,
"USC00440766","1973-10-18",,,"0.00","0.0","0.0","55","23","33",,,,,,
"USC00440766","1973-10-19",,,"0.00","0.0","0.0","65","32","36",,,,,,
"USC00440766","1973-10-20",,,"0.00","0.0","0.0","65","36","52",,,,,,
"USC00440766","1973-10-21",,,"0.00","0.0","0.0","72","33","42",,,,,,
"USC00440766","1973-10-22",,,"0.00","0.0","0.0","65","32","45",,,,,,
"USC00440766","1973-10-23",,,"0.00","0.0","0.0","67","35","41",,,,,,
"USC00440766","1973-10-24",,,"0.00","0.0","0.0","70","35","48",,,,,,
"USC00440766","1973-10-25",,,"0.00","0.0","0.0","67","30","37",,,,,,
"USC00440766","1973-10-26",,,"0.00","0.0","0.0","70","35","46",,,,,,
"USC00440766","1973-10-27",,,"0.00","0.0","0.0","72","32","43",,,,,,
"USC00440766","1973-10-28",,,"0.00","0.0","0.0","70","38","50",,,,,,
"USC00440766","1973-10-29",,,"1.30","0.0","0.0","65","40","42",,,,,,
"USC00440766","1973-10-30",,,"0.25","0.0","0.0","45","35","42",,,,,,
"USC00440766","1973-10-31",,,"0.00","0.0","0.0","45","35","44",,,,,,
"USC00440766","1973-11-01",,,"0.52","0.0","0.0","55","33","42",,,,,,
"USC00440766","1973-11-02",,,"0.00","0.0","0.0","57","28","30",,,,,,
"USC00440766","1973-11-03",,,"0.00","0.0","0.0","70","27","42",,,,,,
"USC00440766","1973-11-04",,,"0.00","0.0","0.0","52","30","39",,,,,,
"USC00440766","1973-11-05",,,"0.25","0.0","0.0","63","39","45",,,,,,
"USC00440766","1973-11-06",,,"0.04","0.0","0.0","51","22","30",,,,,,
"USC00440766","1973-11-07",,,"0.00","0.0","0.0","47","24","33",,,,,,
"USC00440766","1973-11-08",,,"0.00","0.0","0.0","53","26","34",,,,,,
"USC00440766","1973-11-09",,,"0.00","0.0","0.0","60","33","34",,,,,,
"USC00440766","1973-11-10",,,"0.00","0.0","0.0","44","16","25",,,,,,
"USC00440766","1973-11-11",,,"0.00","0.0","0.0","35","10","22",,,,,,
"USC00440766","1973-11-12",,,"0.00","0.0","0.0","53","17","24",,,,,,
"USC00440766","1973-11-13",,,"0.00","0.0","0.0","55","24","31",,,,,,
"USC00440766","1973-11-14",,,"0.00","0.0","0.0","68","30","42",,,,,,
"USC00440766","1973-11-15",,,"0.00","0.0","0.0","70","31","44",,,,,,
"USC00440766","1973-11-16",,,"0.00","0.0","0.0","70","29","45",,,,,,
"USC00440766","1973-11-17",,,"0.00","0.0","0.0","50","19","30",,,,,,
"USC00440766","1973-11-18",,,"0.00","0.0","0.0","50","18","28",,,,,,
"USC00440766","1973-11-19",,,"0.00","0.0","0.0","51","20","44",,,,,,
"USC00440766","1973-11-20",,,"0.00","0.0","0.0","50","30","46",,,,,,
"USC00440766","1973-11-21",,,,"0.0","0.0","60","35","42",,,,,,
"USC00440766","1973-11-22","    2","0.52",,"0.0","0.0","50","36","44",,,,,,
"USC00440766","1973-11-23",,,"0.00","0.0","0.0","60","28","42",,,,,,
"USC00440766","1973-11-24",,,"0.05","0.0","0.0","65","41","50",,,,,,
"USC00440766","1973-11-25",,,"0.00","0.0","0.0","75","40","52",,,,,,
"USC00440766","1973-11-26",,,"0.00","0.0","0.0","70","34","41",,,,,,
"USC00440766","1973-11-27",,,"0.05","0.0","0.0","55","39","47",,,,,,
"USC00440766","1973-11-28",,,"0.85","0.0","0.0","70","42","54",,,,,,
"USC00440766","1973-11-29",,,"0.25","0.0","0.0","60","29","30",,,,,,
"USC00440766","1973-11-30",,,"0.00","0.0","0.0","52","20","32",,,,,,
"USC00440766","1973-12-01",,,"0.00","0.0","0.0","50","22","38",,,,,,
"USC00440766","1973-12-02",,,"0.00","0.0","0.0","48","18","31",,,,,,
"USC00440766","1973-12-03",,,"0.00","0.0","0.0","50","18","20",,,,,,
"USC00440766","1973-12-04",,,"0.00","0.0","0.0","65","20","42",,,,,,
"USC00440766","1973-12-05",,,"0.55","0.0","0.0","60","42","56",,,,,,
"USC00440766","1973-12-06",,,"0.30","0.0","0.0","65","28","31",,,,,,
"USC00440766","1973-12-07",,,"0.00","0.0","0.0","50","20","24",,,,,,
"USC00440766","1973-12-08",,,"0.00","0.0","0.0","42","18","26",,,,,,
"USC00440766","1973-12-09",,,"1.50","1.0","1.0","35","28","30",,,,,,
"USC00440766","1973-12-10",,,"0.00","0.0","1.0","35","28","30",,,,,,
"USC00440766","1973-12-11",,,"0.00","0.0","1.0","40","15","21",,,,,,
"USC00440766","1973-12-12",,,"0.00","0.0","1.0","25","10","19",,,,,,
"USC00440766","1973-12-13",,,"0.00","0.0","0.0","45","19","32",,,,,,
"USC00440766","1973-12-14",,,"0.40","0.0","0.0","50","25","35",,,,,,
"USC00440766","1973-12-15",,,"0.00","0.0","0.0","35","25","31",,,,,,
"USC00440766","1973-12-16",,,"0.10","1.0","1.0","35","30","30",,,,,,
"USC00440766","1973-12-17",,,"0.30","5.0","6.0","30","15","17",,,,,,
"USC00440766","1973-12-18",,,"0.00","0.0","5.0","28","5","10",,,,,,
"USC00440766","1973-12-19",,,"0.00","0.0","4.0","28","10","20",,,,,,
"USC00440766","1973-12-20",,,"0.40","0.0","3.0","35","17","22",,,,,,
"USC00440766","1973-12-21",,,"0.68","1.0","4.0","40","23","24",,,,,,
"USC00440766","1973-12-22",,,"0.00","0.0","3.0","30","15","18",,,,,,
"USC00440766","1973-12-23",,,"0.00","0.0","1.0","42","16","27",,,,,,
"USC00440766","1973-12-24",,,"0.00","0.0","1.0","43","27","41",,,,,,
"USC00440766","1973-12-25",,,"0.15","0.0","0.0","45","28","33",,,,,,
"USC00440766","1973-12-26",,,"0.75","0.0","0.0","36","27",,,,,,,
"USC00440766","1973-12-27",,,"0.50","0.0","0.0","60","36","40",,,,,,
"USC00440766","1973-12-28",,,"0.00","0.0","0.0","52","30","30",,,,,,
"USC00440766","1973-12-29",,,"0.00","0.0","0.0","46","26","38",,,,,,
"USC00440766","1973-12-30",,,"0.20","0.0","0.0","43","24","29",,,,,,
"USC00440766","1973-12-31",,,"0.20","0.0","0.0","45","30","30",,,,,,
"USC00440766","1974-01-01",,,"0.80","0.0","0.0","45","26","31",,,,,,
"USC00440766","1974-01-02",,,"0.00","0.0","0.0","41","16","20",,,,,,
"USC00440766","1974-01-03",,,"0.20","0.0","0.0","38","20","22",,,,,,
"USC00440766","1974-01-04",,,"0.25","0.0","0.0","44","22","34",,,,,,
"USC00440766","1974-01-05",,,"0.05","0.0","0.0","40","30","33",,,,,,
"USC00440766","1974-01-06",,,"0.00","0.0","0.0","45","30","41",,,,,,
"USC00440766","1974-01-07",,,"0.10","0.0","0.0","46","33","41",,,,,,
"USC00440766","1974-01-08",,,"0.00","0.0","0.0","42","22","30",,,,,,
"USC00440766","1974-01-09",,,"0.35","0.0","0.0","45","30","43",,,,,,
"USC00440766","1974-01-10",,,"0.20","0.0","0.0","54","40","44",,,,,,
"USC00440766","1974-01-11",,,"0.30","0.0","0.0","53","44","50",,,,,,
"USC00440766","1974-01-12",,,"0.10","0.0","0.0","60","21","29",,,,,,
"USC00440766","1974-01-13",,,"0.00","0.0","0.0","40","12","19",,,,,,
"USC00440766","1974-01-14",,,"0.00","0.0","0.0","38","19","33",,,,,,
"USC00440766","1974-01-15",,,"0.00","0.0","0.0","50","27","38",,,,,,
"USC00440766","1974-01-16",,,"0.00","0.0","0.0","60","25","42",,,,,,
"USC00440766","1974-01-17",,,"0.00","0.0","0.0","65","42","50",,,,,,
"USC00440766","1974-01-18",,,"0.00","0.0","0.0","63","42","47",,,,,,
"USC00440766","1974-01-19",,,"0.00","0.0","0.0",,"30","41",,,,,,
"USC00440766","1974-01-20",,,"0.00","0.0","0.0","59","39","44",,,,,,
"USC00440766","1974-01-21",,,"0.65","0.0","0.0",,"40","44",,,,,,
"USC00440766","1974-01-22",,,"0.07","0.0","0.0","58","28","29",,,,,,
"USC00440766","1974-01-23",,,"0.00","0.0","0.0","63","29","49",,,,,,
"USC00440766","1974-01-24",,,"0.05","0.0","0.0","64","44","45",,,,,,
"USC00440766","1974-01-25",,,"0.55","0.0","0.0","58","39","43",,,,,,
"USC00440766","1974-01-26",,,"0.45","0.0","0.0","45","40","42",,,,,,
"USC00440766","1974-01-27",,,"0.25","0.0","0.0","55","41","49",,,,,,
"USC00440766","1974-01-28",,,"0.00","0.0","0.0","65","33","42",,,,,,
"USC00440766","1974-01-29",,,"0.20","0.0","0.0","51","34","47",,,,,,
"USC00440766","1974-01-30",,,"0.00","0.0","0.0","58","38","44",,,,,,
"USC00440766","1974-01-31",,,"0.00","0.0","0.0","60","23","27",,,,,,
